gene,scores,logfoldchanges,pvals,pvals_adj,abs_lfc,aki_biomarker
NDUFB7,-2.0011532,-0.2626615,0.04537588200783342,0.3599093616694772,0.2626615,False
ACADS,-2.0046432,-0.81448406,0.04500121578877224,0.357611076600682,0.81448406,False
CFDP1,-2.0095658,-0.38067523,0.04447716715826483,0.3548694459461461,0.38067523,False
MRPS12,-2.0169647,-0.6799766,0.04369920836784392,0.3507387152801651,0.6799766,False
SERF2,-2.019646,0.15431882,0.04342011674299648,0.3490807476827782,0.15431882,False
ACOX1,-2.034941,-0.9862704,0.04185680732180515,0.3399188396965299,0.9862704,False
ESRRA,-2.035758,-0.7189859,0.04177466742163528,0.3394637688609485,0.7189859,False
RPL19,-2.0406954,0.114324994,0.0412811097767642,0.3362160292043251,0.114324994,False
GGCT,-2.0635183,-0.47516403,0.03906340649763331,0.3233986606770112,0.47516403,False
TACO1,-2.0730674,-0.79508847,0.03816600735335346,0.3175223337688621,0.79508847,False
NUDT22,-2.0737743,-0.79690266,0.03810028005869594,0.3171321235913293,0.79690266,False
SUGCT,-2.0757277,-1.0017011,0.03791914477752528,0.31592213705627975,1.0017011,False
VKORC1,-2.0842588,-0.46114275,0.0371366367664149,0.3108002581240893,0.46114275,False
LAMTOR2,-2.0982628,-0.46228233,0.03588193981051463,0.3030090426003709,0.46228233,False
SMIM4,-2.1026077,-0.5295489,0.03550007897058213,0.30091563794586024,0.5295489,False
SNRPB2,-2.103579,-0.4010411,0.03541518019511412,0.30034711338891895,0.4010411,False
OAT,-2.1041548,-0.69837666,0.03536495160802943,0.3000404840659029,0.69837666,False
C2orf47,-2.1080446,-0.8339571,0.03502713007632364,0.297945827148209,0.8339571,False
TUBB4B,-2.1124763,-0.33036724,0.034645617117587735,0.29530721557298284,0.33036724,False
G6PC,-2.1124847,-1.5247804,0.03464489175413029,0.29530721557298284,1.5247804,False
GTF3C6,-2.130038,-0.48071435,0.03316848295128696,0.2858989164903205,0.48071435,False
CLRN3,-2.1358898,-1.0637202,0.032688407205217665,0.28291887808184024,1.0637202,False
TOMM5,-2.1411088,-0.71482116,0.03226527798778975,0.28048149549034773,0.71482116,False
COX7A2,-2.1490726,-0.10801764,0.03162865050132979,0.2762301062705563,0.10801764,False
RTCB,-2.1518047,-0.7689473,0.03141273426850972,0.2748430715251016,0.7689473,False
C1orf43,-2.1541116,-0.48879102,0.031231420419535538,0.2738735341108982,0.48879102,False
RAB17,-2.1546154,-0.6859523,0.03119195045619072,0.2736931194455443,0.6859523,False
COPE,-2.1588671,-0.4414532,0.030860479888118558,0.2714207803054729,0.4414532,False
SEC13,-2.1624057,-0.7677785,0.03058692203140142,0.2696151040080258,0.7677785,False
GJB1,-2.16667,-1.0059224,0.030260015166650587,0.26732589172132276,1.0059224,False
ATP6V1C1,-2.1767461,-0.8955772,0.029499511616685868,0.26242383730362256,0.8955772,False
SF3B5,-2.1770213,-0.41840753,0.02947897861824341,0.2623520088650537,0.41840753,False
RP11-192H23.4,-2.177923,-1.4400705,0.029411779687261743,0.2618923109890584,1.4400705,False
SELK,-2.1782446,-0.4550491,0.029387834522654702,0.261748267619965,0.4550491,False
PSMB7,-2.185144,-0.44240335,0.02887829610093786,0.2578916800490327,0.44240335,False
PCCB,-2.1857133,-0.8847303,0.02883659311978573,0.25765583892284816,0.8847303,False
NKAIN4,-2.1905556,-0.99059886,0.028483976537789404,0.2551818945664122,0.99059886,False
MINOS1,-2.2034929,-0.3424182,0.02756003180223961,0.2484901556180523,0.3424182,False
NSG1,-2.2154841,-1.9769676,0.026726849541537055,0.24233505503318126,1.9769676,False
RP11-798K3.2,-2.2182693,-1.2746055,0.02653647520427702,0.24132793401697972,1.2746055,False
EEF1B2,-2.2260215,-0.23651378,0.02601273663782498,0.23817205116165077,0.23651378,False
HAAO,-2.226502,-0.8474721,0.025980576121383787,0.23800694177104548,0.8474721,False
TCEB2,-2.226593,-0.1448548,0.025974487915373337,0.23800694177104548,0.1448548,False
APRT,-2.239818,-0.4264247,0.02510272944691997,0.2323019406713874,0.4264247,False
MRPL19,-2.2426753,-0.6492014,0.024917762341492462,0.23109801385473358,0.6492014,False
KLHDC2,-2.245909,-0.6170172,0.024709831976801797,0.2295486844847973,0.6170172,False
KMO,-2.2659616,-1.2827061,0.023453730013014346,0.2213344574389715,1.2827061,False
OSBPL8,-2.2668717,-0.60987025,0.023398063807469185,0.22095694000248509,0.60987025,False
MVP,-2.268861,-0.7019331,0.023276774126232923,0.22012001891925123,0.7019331,False
MIF,-2.2808948,-0.14164054,0.022554674671131036,0.21467717750539242,0.14164054,False
SLC2A4RG,-2.2967253,-0.87762797,0.02163445082175548,0.20779680330337202,0.87762797,False
XAB2,-2.2985685,-0.830649,0.021529450628789054,0.20702434631461714,0.830649,False
NDFIP2,-2.3092732,-0.92975116,0.02092842862649363,0.203064085334816,0.92975116,False
UGP2,-2.3101048,-0.5510331,0.020882348200536086,0.20288634379148293,0.5510331,False
SMIM1,-2.3125875,-1.1427217,0.020745335902212624,0.20178791798185688,1.1427217,False
CIB1,-2.312818,-0.44795075,0.020732644038384086,0.2017226994598075,0.44795075,False
ENTPD5,-2.3146276,-1.0360126,0.020633323177178566,0.20093040206122967,1.0360126,False
ARSE,-2.3161428,-1.1017228,0.020550468647014788,0.20023929745301222,1.1017228,False
RPL23,-2.3203502,-0.06710249,0.020321939382096216,0.19835672814030994,0.06710249,False
SLC17A1,-2.3208792,-1.5015265,0.02029335830900976,0.19827683751487915,1.5015265,False
LRRC19,-2.323017,-1.0753201,0.020178247502080797,0.19764124166718325,1.0753201,False
TBCA,-2.3320706,-0.27856246,0.019696973766366328,0.19371565501574636,0.27856246,False
SLC23A1,-2.3442037,-1.9440855,0.019067748732485578,0.188905829400873,1.9440855,False
SLC51B,-2.3487391,-1.3450468,0.018837096333024873,0.1871710775125155,1.3450468,False
UQCRC1,-2.3526123,-0.47838295,0.01864206772850195,0.1857810795753164,0.47838295,False
COX17,-2.363973,-0.39375806,0.01808013973532003,0.18163155284492338,0.39375806,False
DMGDH,-2.3710055,-0.95398784,0.017739767265321445,0.17901279372199483,0.95398784,False
COLEC11,-2.377287,-1.5887746,0.017440518156378787,0.1766501368189794,1.5887746,False
FKBP2,-2.3795705,-0.35386914,0.01733282998652634,0.17596034153842077,0.35386914,False
NDUFS3,-2.3856866,-0.5687711,0.017047264959630465,0.17374184680876859,0.5687711,False
IMP3,-2.3896825,-0.81063235,0.016862945985810503,0.17238473969839171,0.81063235,False
C16orf87,-2.3946095,-0.88235265,0.016638081309651373,0.17066912407160673,0.88235265,False
HERPUD1,-2.39615,-0.4009664,0.01656830533570689,0.17019892682356952,0.4009664,False
CHPT1,-2.3963194,-0.9244183,0.016560653340574966,0.17017220300620095,0.9244183,False
SUCNR1,-2.4023976,-1.4771736,0.016287994624831676,0.16803664754717654,1.4771736,False
ATP1B1,-2.4040039,-0.33185533,0.016216599786880736,0.1674026082166543,0.33185533,False
RPL34,-2.404131,0.19929108,0.016210967673627646,0.16739575384468586,0.19929108,False
ACOX2,-2.4081032,-1.5160735,0.016035642282788264,0.1659922983337228,1.5160735,False
ESPN,-2.4154725,-0.98056054,0.01571480863811237,0.16357576838200746,0.98056054,False
MORN2,-2.4176207,-0.66553587,0.015622355087401837,0.16309120803132515,0.66553587,False
CMC2,-2.4185476,-0.83925617,0.01558260691339804,0.1629001351763353,0.83925617,False
CYP17A1,-2.4244037,-1.5478822,0.015333554314984081,0.1607994955148066,1.5478822,False
HSD17B10,-2.4310427,-0.5021519,0.015055442943989642,0.15862354426353564,0.5021519,False
GCDH,-2.436433,-1.2466637,0.014832916103018078,0.15711420156400224,1.2466637,False
PCYT2,-2.4501472,-0.7962114,0.014279786806120071,0.1525017865754072,0.7962114,False
SUSD3,-2.4578273,-1.565395,0.013978033968435463,0.15008791476496638,1.565395,False
PLEKHB2,-2.4607584,-0.67813796,0.013864363179149573,0.14920020854623625,0.67813796,False
NUDT8,-2.463442,-0.78420067,0.013761011367235364,0.1484198197847722,0.78420067,False
STOML2,-2.4820344,-0.6678755,0.013063465965609403,0.14295988754026556,0.6678755,False
BLOC1S1,-2.4841423,-0.42800653,0.012986389768350221,0.1424360080907527,0.42800653,False
OAZ1,-2.493465,-0.16712484,0.012650308556777283,0.1392939531085143,0.16712484,False
C1QBP,-2.4971898,-0.5186323,0.012518196154445011,0.13834809675839102,0.5186323,False
ALDH3A2,-2.4994712,-0.7718209,0.012437881943494223,0.13762955474682903,0.7718209,False
HADHB,-2.503143,-0.59077704,0.012309577334428279,0.1365236664602457,0.59077704,False
MCUR1,-2.50596,-0.6989279,0.0122119450105352,0.13557471999504878,0.6989279,False
CLEC18A,-2.5500607,-1.0906008,0.010770412291108365,0.1227666683818015,1.0906008,False
EIF6,-2.5509815,-0.5730541,0.010742004104472397,0.1225257570399773,0.5730541,False
SLC2A2,-2.5567083,-1.0209852,0.0105667770371777,0.12096664354356446,1.0209852,False
LAMP2,-2.557521,-0.77527225,0.010542118205225836,0.12077733111420581,0.77527225,False
ADAMTS9-AS1,-2.5587358,-0.9318739,0.01050535382681661,0.1204790305788832,0.9318739,False
FAM96B,-2.5648732,-0.49023765,0.010321348697484033,0.11865655786712755,0.49023765,False
ACSL1,-2.580016,-0.89826995,0.009879576245319068,0.11455004886778414,0.89826995,False
UGDH,-2.5844772,-0.8724613,0.009752674751395693,0.11335171544447274,0.8724613,False
PTER,-2.589036,-1.1853831,0.009624506704373337,0.11221042522392914,1.1853831,False
NDUFV3,-2.589311,-0.65053785,0.009616819669557875,0.11215961299622121,0.65053785,False
NDUFS5,-2.5898085,-0.20136291,0.009602937765657675,0.11203649067730945,0.20136291,False
EPHX1,-2.5907586,-0.73272926,0.009576464137756549,0.11176632582527508,0.73272926,False
CYP27A1,-2.5999224,-1.3631284,0.009324482343293545,0.10954641146266832,1.3631284,False
RBKS,-2.6007245,-1.025949,0.009302710765658917,0.10932875358845885,1.025949,False
ATP5G2,-2.6037192,-0.2073261,0.009221826627479017,0.10860546186168403,0.2073261,False
SLC22A11,-2.615897,-1.3634297,0.008899344513884234,0.1056197654282548,1.3634297,False
FAM162A,-2.616735,-0.5521193,0.008877525752010517,0.10550947184770454,0.5521193,False
DLD,-2.6168618,-0.6855629,0.008874224050821606,0.10550744713069271,0.6855629,False
GPX1,-2.621975,-0.3782287,0.008742183561366893,0.10437956517246495,0.3782287,False
CALML3,-2.6393313,-1.9253057,0.008306973959998527,0.10006978212663224,1.9253057,False
TTC36,-2.640015,-1.2291096,0.008290236899697415,0.09997539087272894,1.2291096,False
UQCRC2,-2.648963,-0.5706556,0.008073918018975569,0.09790179136130932,0.5706556,False
MAPT,-2.6516635,-1.4472566,0.008009633588838659,0.09728788541540366,1.4472566,False
CLIC4,-2.6647384,-0.6652768,0.007704824010218747,0.09485069061027053,0.6652768,False
UTP4,-2.6682706,-1.0235726,0.0076242826991917,0.09409984661778943,1.0235726,False
POLR2L,-2.669333,-0.25718406,0.007600205649452963,0.0939058779437727,0.25718406,False
NIPSNAP1,-2.676662,-0.89788127,0.007435961064374207,0.09228260482616005,0.89788127,False
ERRFI1,-2.7091398,-0.73922265,0.0067457913802566145,0.0853200806180054,0.73922265,False
SLC22A18,-2.7160053,-0.9482328,0.00660748653817531,0.08385410599520862,0.9482328,False
MPC1,-2.726039,-0.46291628,0.006409942858762315,0.08177834709698502,0.46291628,False
NDUFB5,-2.7285912,-0.48218173,0.0063605477024218345,0.08136381711670511,0.48218173,False
MARC2,-2.744407,-1.113858,0.006062033983977126,0.07849891354962539,1.113858,False
FH,-2.7531328,-0.89887434,0.005902796047432311,0.07708868605511018,0.89887434,False
IL17RB,-2.754737,-1.2329699,0.005873934338242485,0.0768010646460001,1.2329699,False
COA3,-2.7567708,-0.4446288,0.005837526062077418,0.07638628931930616,0.4446288,False
COA4,-2.7638607,-0.68652225,0.005712193792413828,0.07512359783044165,0.68652225,False
COMMD8,-2.7656214,-0.72211885,0.005681445111692831,0.07483604831641057,0.72211885,False
MRPL12,-2.7683854,-0.672826,0.005633479577442438,0.07443752691785019,0.672826,False
SLC5A2,-2.7709568,-1.0097651,0.005589184549376255,0.07402593718816178,1.0097651,False
SLC25A10,-2.7717822,-0.9755924,0.005575033160671548,0.07398391780845495,0.9755924,False
FAM134B,-2.7757292,-0.8987528,0.005507806452879225,0.0732938509570745,0.8987528,False
ADH5,-2.7797925,-0.60599023,0.005439362344768817,0.07255497816494083,0.60599023,False
GOT1,-2.7891936,-0.73418736,0.005283948077026965,0.07067778741855758,0.73418736,False
POMP,-2.7922983,-0.38550204,0.005233509493760745,0.07011181217769342,0.38550204,False
SLC47A2,-2.7928166,-1.0473282,0.005225128388338772,0.07003002224211877,1.0473282,False
PPA2,-2.8166978,-0.6619718,0.004852014878477198,0.06597408769790584,0.6619718,False
ARMT1,-2.8242807,-1.2199157,0.0047386850298837355,0.06465674510608056,1.2199157,False
TFEC,-2.8298278,-1.4901035,0.004657306426743592,0.06381589375465578,1.4901035,False
PPCS,-2.8306828,-0.59306914,0.00464487593137201,0.06373151908053563,0.59306914,False
GPAT3,-2.839506,-0.94952565,0.0045183452976368926,0.06224085300841269,0.94952565,False
PRDX2,-2.8452477,-0.32443717,0.0044376905798823255,0.06135557915410549,0.32443717,False
AIG1,-2.8471904,-0.644719,0.004410696239754438,0.06105751811926296,0.644719,False
SLC22A7,-2.8562357,-1.6983997,0.00428696571914791,0.059737395757224844,1.6983997,False
MPC2,-2.8633404,-0.3244367,0.004191998276114471,0.05860796262049834,0.3244367,False
CLEC18B,-2.8655267,-1.347796,0.004163161710924828,0.05832580901783832,1.347796,False
ASPA,-2.866204,-1.091242,0.004154265376448012,0.0582253816946919,1.091242,False
SLC22A18AS,-2.8851411,-1.3294034,0.003912381492252544,0.05531841460342308,1.3294034,False
HDHD3,-2.889647,-0.7784545,0.0038567470868038378,0.054692439538202235,0.7784545,False
SNX10,-2.8941653,-0.87174624,0.003801678593201526,0.05407081406472445,0.87174624,False
CISD3,-2.9370663,-0.6582055,0.003313332678187541,0.04816196344212726,0.6582055,False
CCL15,-2.9429603,-1.8501465,0.0032509002257617697,0.047418109180440295,1.8501465,False
ITM2B,-2.948207,0.09677182,0.003196231155022415,0.046681323163123206,0.09677182,False
CAPN3,-2.9497116,-0.8199979,0.003180706908342589,0.046494897427199644,0.8199979,False
LYPLAL1,-2.9511654,-0.70790577,0.0031657720001160047,0.04635702814946052,0.70790577,False
SLC25A39,-2.958888,-0.58713686,0.0030875112655610287,0.045408382619735184,0.58713686,False
ECHDC1,-2.960704,-0.74536264,0.003069367646628595,0.04520073141848946,0.74536264,False
MACROD1,-2.9643314,-0.76674277,0.0030334135191072086,0.04472990595746096,0.76674277,False
MRPL57,-2.982219,-0.5866314,0.00286167204606918,0.04260767915168137,0.5866314,False
HSPA9,-2.9855757,-0.6638017,0.0028304519249724817,0.04223615906112613,0.6638017,False
RPL3,-2.9862254,0.06619458,0.002824444733139776,0.04218388335035976,0.06619458,False
PNP,-2.9922187,-1.1573368,0.0027695764076572653,0.041493155837974166,1.1573368,False
RGS3,-2.9930062,-0.90428275,0.002762441926799933,0.04142310559928658,0.90428275,False
CYP4A22,-3.018663,-1.9650751,0.0025389288810227584,0.03869139290691127,1.9650751,False
HINT2,-3.0208828,-0.5195554,0.0025203877739615414,0.038484101044099155,0.5195554,False
SAP18,-3.0375981,-0.34288093,0.0023847183423150696,0.03677377566405673,0.34288093,False
RAB5C,-3.0417185,-0.56838006,0.0023523170038354793,0.03637401061369097,0.56838006,False
CCNG1,-3.0477715,-0.68445367,0.002305452352565891,0.03569848877176247,0.68445367,False
UQCRB,-3.060169,-0.049719967,0.0022121206420792515,0.03444617088349075,0.049719967,False
NARS,-3.06986,-0.6280043,0.0021415917826660053,0.033520213784916826,0.6280043,False
GPT,-3.0764186,-1.8106585,0.002095035234323579,0.03297062923180694,1.8106585,False
HNF4A,-3.0869687,-1.9671023,0.0020220891547462205,0.032017045103392455,1.9671023,False
DHDH,-3.0920966,-1.3474782,0.0019874814852220645,0.03161765871722014,1.3474782,False
ALDH1B1,-3.1008668,-1.0310748,0.0019295503522441249,0.030841683856031095,1.0310748,False
SLC28A1,-3.1088731,-1.3076811,0.0018780238044091937,0.030118102839487564,1.3076811,False
ATP6V0E2,-3.110547,-1.0259805,0.001867411005202103,0.030019344660915867,1.0259805,False
RTCA,-3.114215,-1.0839896,0.0018443517603669048,0.029748007761513876,1.0839896,False
TKFC,-3.1220539,-1.3164246,0.0017959410838446588,0.029148573641166634,1.3164246,False
SMPDL3A,-3.1231775,-0.9061417,0.0017890975225622792,0.02906550237474129,0.9061417,False
ABCC6,-3.1254041,-1.0890949,0.0017756100154377606,0.028874229662239334,1.0890949,False
GNPDA1,-3.1535645,-1.0670909,0.00161289626024804,0.0264580947384603,1.0670909,False
ADH6,-3.1554987,-1.8120867,0.0016022393624967792,0.026321722613342993,1.8120867,False
G0S2,-3.1631706,-1.2264361,0.001560608410633812,0.025743999897038128,1.2264361,False
DDX10,-3.1671727,-1.1198609,0.0015392889238702947,0.0254239220592577,1.1198609,False
LAP3,-3.197695,-0.74487054,0.0013853074759313793,0.023326611741145375,0.74487054,False
REXO2,-3.2097032,-0.62584853,0.0013287209096286957,0.02242982080612689,0.62584853,False
RP11-119D9.1,-3.2128057,-1.2315692,0.0013144513428079202,0.022222339962152563,1.2315692,False
IDNK,-3.2146366,-1.0710648,0.001306098188264506,0.022092204997682864,1.0710648,False
COX14,-3.2164333,-0.5303399,0.0012979472061018808,0.021998507626960147,0.5303399,False
GGACT,-3.217064,-1.4039644,0.0012950973512079547,0.021972311254582492,1.4039644,False
MTFR1,-3.221157,-1.5055903,0.001276741904989577,0.021748504422001422,1.5055903,False
SLC36A2,-3.2331228,-1.4839898,0.0012244485801367608,0.021006400437437893,1.4839898,False
PRLR,-3.2348266,-1.548618,0.0012171662040220076,0.02093476165304621,1.548618,False
RAB29,-3.2387228,-1.1745822,0.0012006618364374527,0.020686863629970794,1.1745822,False
ABAT,-3.241978,-1.3982273,0.0011870325976153942,0.020489690750027198,1.3982273,False
FLJ22763,-3.2442994,-1.3863239,0.001177398846759886,0.02034424448345005,1.3863239,False
DNAJB9,-3.256149,-1.0179018,0.001129344595768556,0.01966518698182208,1.0179018,False
RPL17,-3.2630315,-0.19846755,0.0011022728550863007,0.01926347592286194,0.19846755,False
KL,-3.270807,-1.1199447,0.0010724107517259994,0.018839315885639113,1.1199447,False
MRPL34,-3.2709677,-0.7095795,0.001071801003214243,0.018838426187950286,0.7095795,False
AOX1,-3.2748175,-1.7901949,0.0010573025038005336,0.018612722342244085,1.7901949,False
CDHR5,-3.2750313,-1.5041888,0.0010565028162018324,0.018608366904916122,1.5041888,False
IER3IP1,-3.2769783,-0.6505275,0.001049244254393841,0.018509547595573866,0.6505275,False
AKR7A2,-3.2861655,-0.5502649,0.0010156132796839599,0.01802954364893116,0.5502649,False
MT-CO2,-3.294415,-0.14094429,0.0009862674076917307,0.017573397162752604,0.14094429,False
NDUFS8,-3.298142,-0.5361931,0.000973268999450294,0.01736947714400022,0.5361931,False
AFP,-3.3031154,-1.4111257,0.0009561700679417959,0.017145925635567254,1.4111257,False
DNAJC12,-3.304688,-1.5292871,0.0009508220605317546,0.01706819313135692,1.5292871,False
COX6C,-3.3084679,-0.19621968,0.0009380798347447114,0.016893459087059488,0.19621968,False
ALDH9A1,-3.3097079,-0.7844089,0.0009339336051366763,0.016845802404429965,0.7844089,False
NDUFB10,-3.3216634,-0.5094639,0.0008948259627072852,0.016297441074302307,0.5094639,False
PRDX5,-3.3319595,-0.36604404,0.0008623681991163151,0.01580023605275972,0.36604404,False
FAM195A,-3.3585835,-0.950372,0.0007834308661819103,0.014511775483855571,0.950372,False
NDUFV1,-3.378966,-0.6291826,0.0007275897717431142,0.013574424013905035,0.6291826,False
NPR3,-3.3865767,-1.1444215,0.0007077052459359113,0.013262191633239485,1.1444215,False
ASL,-3.3866823,-1.0091653,0.0007074323586392748,0.013262191633239485,1.0091653,False
RPS29,-3.3997467,0.07388859,0.0006744829711729037,0.012724540442721062,0.07388859,False
UPP2,-3.401497,-2.1273344,0.0006701787260707547,0.012657512329724221,2.1273344,False
RAB1A,-3.4073043,-0.584938,0.00065607942440738,0.012405129139159518,0.584938,False
NDUFB8,-3.4186163,-0.44025317,0.0006294042088493981,0.011981438086424646,0.44025317,False
VDAC1,-3.418809,-0.54510766,0.0006289589182035847,0.011979729672103777,0.54510766,False
ATP5F1,-3.4235454,-0.5373794,0.0006180995101376094,0.011792890653780641,0.5373794,False
CLDN2,-3.4254353,-1.1305727,0.0006138153195309046,0.011724429351629423,1.1305727,False
BNIP3L,-3.429145,-0.8014851,0.0006054855051264174,0.011578449835260787,0.8014851,False
SNX5,-3.436125,-0.8015981,0.0005900986781503084,0.011342147667767536,0.8015981,False
METTL7A,-3.4456973,-0.940878,0.0005695879601053296,0.010991807976969631,0.940878,False
MT-ND4,-3.4898257,-0.1962651,0.000483335657596626,0.009596647994732302,0.1962651,False
A1CF,-3.4909644,-1.704179,0.00048128052436169604,0.009567118576898516,1.704179,False
HINT1,-3.4921136,-0.16977926,0.00047921455788372755,0.009537303788147853,0.16977926,False
UPB1,-3.4950235,-1.3040076,0.00047401999387573876,0.009456263868353548,1.3040076,False
GPR137B,-3.537186,-1.1886661,0.00040441505181104773,0.008243412435403172,1.1886661,False
MT-ATP6,-3.5590944,-0.19981529,0.00037213569856187854,0.0076739567823548155,0.19981529,False
